,Company,Location,Date,Job_Title,Subspecialty,Years_Experience,Total_Comp
326,Netskope,"Santa Clara, CA", 8/13/20,Sr Engineering Manager,Distributed Systems (Back-End),,"$270,000"
327,Amazon,"Seattle, WA", 8/13/20,L6 SDM,ML / AI,,"$360,000"
328,Intuit,"Mountain View, CA", 8/13/20,M3,ML / AI,,"$350,000"
329,Cognizant,"Irvine, CA", 8/13/20,manager,API Development (Back-End),,"$106,000"
330,Commvault,"Newark, NJ", 8/12/20,l7,Full Stack,,"$228,000"
331,Google,"Sunnyvale, CA", 8/12/20,L6,Security,,"$475,000"
332,Amazon,"Seattle, WA", 8/12/20,7,Distributed Systems (Back-End),,"$550,000"
333,Cisco Systems,"San Jose, CA", 8/12/20,L5,Networking,,"$230,000"
334,BrowserStack,"London, EN, United Kingdom", 8/12/20,L4,API Development (Back-End),,"$183,000"
335,Blizzard Entertainment,"Austin, TX", 8/12/20,SWE2,Full Stack,,"$163,000"
336,Capital One,"Fairfax, VA", 8/12/20,Master Software Eng,Data,,"$169,000"
337,Apple,"Cupertino, CA", 8/12/20,M1,Site Reliability (SRE),,"$420,000"
338,Oscar,"New York, NY", 8/11/20,L3,Web Development (Front-End),,"$205,000"
339,LinkedIn,"San Francisco, CA", 8/11/20,Staff Software Engineer,Distributed Systems (Back-End),,"$450,000"
340,Linkedin,"Mumbai, MH, India", 8/11/20,L5,Full Stack,,"$180,000"
341,Netflix,"Los Gatos, CA", 8/11/20,Only one level across Netflix,Distributed Systems (Back-End),,"$630,000"
342,Amazon,"New York, NY", 8/11/20,L7,DevOps,,"$725,000"
343,Microsoft,"Hyderabad, AP, India", 8/11/20,L65,Distributed Systems (Back-End),,"$174,000"
344,Nike,"Beaverton, OR", 8/10/20,Senior Engineering Manager,Distributed Systems (Back-End),,"$285,000"
345,Intuit,"Mountain View, CA", 8/10/20,Senior Manager,Full Stack,,"$310,000"
346,Deloitte,"Grand Rapids, M",| 8/9/20,Manager,API Development (Back-End),,"$130,000"
347,Gojek Tech,"Bangalore, KA, Indi",| 8/9/20,L5,Distributed Systems (Back-End),,"$173,000"
348,Northrop Grumman,"Fairfax, V",| 8/8/20,M3,Full Stack,,"$226,000"
349,Amazon,"Seattle, W",| 8/8/20,L8,Full Stack,,"$600,000"
350,Zendesk,"San Francisco, C",| 8/6/20,ZEN6,Security,,"$340,000"
351,Workday,"Boulder, C",| 8/6/20,M4,Full Stack,,"$340,000"
352,Paypal,"San Jose, C",| 8/6/20,L7,Web Development (Front-End),,"$357,000"
353,Expedia,"Seattle, W",| 8/6/20,M,Full Stack,,"$240,000"
354,Cisco,"San Jose, C",| 8/5/20,Grade 12,Distributed Systems (Back-End),,"$301,000"
355,Adobe,"Bangalore, KA, Indi",| 8/5/20,L6,Distributed Systems (Back-End),,"$97,000"
356,LendingClub,"San Francisco, C",| 8/5/20,L6,API Development (Back-End),,"$245,000"
357,Adobe,"San Francisco, C",| 8/5/20,L3,Customer Success Engineering,,"$345,000"
358,Lyft,"Seattle, W",| 8/5/20,T6,Distributed Systems (Back-End),,"$460,000"
359,Oracle,"Redwood City, C",| 8/4/20,M4,Distributed Systems (Back-End),,"$403,000"
360,Wells Fargo,"San Francisco, C",| 8/4/20,Tech Sr Executive,Full Stack,,"$1,550,000"
361,KPMG,"Fairfax, V",| 8/4/20,manager,none,,"$160,000"
362,AT&T,"Middletown, N",| 8/4/20,L2,Full Stack,,"$200,000"
363,Amazon,"Seattle, W",| 8/4/20,L7,AWS,,"$460,000"
364,Facebook,"Menlo Park, C",| 8/4/20,M2,Mobile (iOS + Android),,"$489,000"
365,Google,"Mountain View, C",| 8/4/20,Manager (L6),Mobile (iOS + Android),,"$567,000"
366,Bloomberg,"New York, N",| 8/4/20,NA,Distributed Systems (Back-End),,"$500,000"
367,Adobe,"Seattle, W",| 8/3/20,L4,Data Engineering,,"$320,000"
368,Amazon,"Seattle, W",| 8/3/20,L6,Distributed Systems (Back-End),,"$320,000"
369,Microsoft,"Redmond, W",| 8/3/20,67,Full Stack,,"$641,000"
370,Nvidia,"San Francisco, C",| 8/3/20,Director,Full Stack,,"$785,000"
371,Comcast,"Denver, C",| 8/3/20,L6,Distributed Systems (Back-End),,"$230,000"
372,Amazon,"Austin, T",| 8/3/20,L6 SDM,Web Development (Front-End),,"$490,000"
373,Microsoft,"Hyderabad, TS, Indi",| 8/2/20,66,Full Stack,,"$159,000"
374,Oracle,"Hyderabad, AP, Indi",| 8/1/20,M2,NetSuite Suiteapps,,"$38,000"
375,Gojek Tech,"Bangalore, KA, Indi",| 8/1/20,EM5,Mobile (iOS + Android),,"$78,000"
376,Cruise,"San Francisco, C",| 8/1/20,Director,DevOps,,"$745,000"
377,Lyft,"San Francisco, C",| 8/1/20,D1,infrastructure,,"$1,072,000"
378,Amazon,"Seattle, WA", 7/31/20,L6 SDM,Mobile (iOS + Android),,"$423,000"
379,Dell,"Round Rock, TX", 7/31/20,Vice President,Engineering,,"$380,000"
380,Amazon,"Seattle, WA", 7/29/20,L6 SDM,Distributed Systems (Back-End),,"$400,000"
381,Google,"Sunnyvale, CA", 7/29/20,L6,Distributed Systems (Back-End),,"$594,000"
382,UBS,"London, EN, United Kingdom", 7/29/20,Director,Big Data,,"$140,000"
383,Microsoft,"Redmond, WA", 7/29/20,66,Distributed Systems (Back-End),,"$320,000"
384,Datadog,"Paris, IL, France", 7/29/20,Team Lead,Data Engineering,,"$97,000"
385,Facebook,"London, EN, United Kingdom", 7/28/20,M1,DevOps,,"$367,000"
386,Rubrik,"Palo Alto, CA", 7/28/20,L5,Distributed Systems (Back-End),,"$320,000"
387,Salesforce,"San Francisco, CA", 7/27/20,L10,ML / AI,,"$420,000"
388,Roblox,"San Mateo, CA", 7/27/20,IC6,Full Stack,,"$1,010,000"
389,Microsoft,"Redmond, WA", 7/26/20,L66,Full Stack,,"$330,000"
390,Microsoft,"Seattle, WA", 7/26/20,66,Full Stack,,"$326,000"
391,Workday,"Pleasanton, CA", 7/25/20,M3,Networking,,"$313,000"
392,Salesforce,"Bellevue, WA", 7/24/20,VP,Security,,"$1,100,000"
393,Amazon,"Seattle, WA", 7/24/20,L6 SDM,Distributed Systems (Back-End),,"$352,000"
394,Facebook,"New York, NY", 7/24/20,M1,API Development (Back-End),,"$588,000"
395,MongoDB,"New York, NY", 7/24/20,Director,Full Stack,,"$400,000"
396,GE Digital,"New Orleans, LA", 7/23/20,Senior Staff SWE,Full Stack,,"$149,000"
397,Nvidia,"Santa Clara, CA", 7/23/20,M3,Distributed Systems (Back-End),,"$330,000"
398,Facebook,"Seattle, WA", 7/23/20,M1,Distributed Systems (Back-End),,"$600,000"
399,Twitter,"Seattle, WA", 7/23/20,Senior SWE,Distributed Systems (Back-End),,"$389,000"
400,Google,"Mountain View, CA", 7/23/20,L5,Site Reliability (SRE),,"$353,000"
401,Microsoft,"Seattle, WA", 7/22/20,66,Full Stack,,"$350,000"
402,Capital One,"Vienna, VA", 7/22/20,Director of Software Eng,API Development (Back-End),,"$280,000"
403,PayPal,"San Francisco, CA", 7/22/20,T26,Web Development (Front-End),,"$315,000"
404,Qualcomm,"San Diego, CA", 7/22/20,Senior Staff Eng,Modem,,"$316,000"
405,Electronic Arts,"Seattle, WA", 7/22/20,Head of,Full Stack,,"$480,000"
406,HubSpot,"Cambridge, MA", 7/22/20,Technical Lead,Web Development (Front-End),,"$193,000"
407,Samsung,"San Jose, CA", 7/21/20,L2-3,Robotics,,"$210,000"
408,Comcast,"Philadelphia, PA", 7/21/20,Principal Engineer,Mobile (iOS + Android),,"$157,000"
409,Google,"Mountain View, CA", 7/21/20,Manager (L6),Testing (SDET),,"$480,000"
410,Amazon,"Seattle, WA", 7/21/20,L6 SDM,Networking,,"$700,000"
411,Okta,"Toronto, ON, Canada", 7/20/20,Principal Software Engineer,DevOps,,"$286,000"
412,Coinbase,"San Francisco, CA", 7/20/20,L6,ML / AI,,"$410,000"
413,LinkedIn,"Mountain View, CA", 7/20/20,Staff Software Engineer,API Development (Back-End),,"$501,000"
414,Microsoft,"San Francisco, CA", 7/19/20,64,API Development (Back-End),,"$250,000"
415,Amazon,"Seattle, WA", 7/19/20,L6 SDM,Distributed Systems (Back-End),,"$448,000"
416,Palantir,"Tel Aviv, TA, Israel", 7/18/20,"FDE - Forward Deployed Engineer (different roles, but same starting level, only one level across Palantir)",Full Stack,,"$185,000"
417,Expedia,"Chicago, IL", 7/18/20,M,Distributed Systems (Back-End),,"$230,000"
418,Twitter,"Seattle, WA", 7/18/20,Staff SWE,Distributed Systems (Back-End),,"$355,000"
419,Autodesk,"San Francisco, CA", 7/18/20,Sr SW Architect/Director/Sr. Director,Distributed Systems (Back-End),,"$315,000"
420,Oracle,"Austin, TX", 7/17/20,M3,Sales Engineering,,"$268,000"
421,Blizzard Entertainment,"Irvine, CA", 7/17/20,Technical Lead,Full Stack,,"$130,000"
422,cerner,"Kansas City, MO", 7/17/20,l4,Full Stack,,"$107,000"
423,Wayfair,"Boston, MA", 7/17/20,L4,SCE,,"$295,000"
424,Facebook,"Menlo Park, CA", 7/16/20,M1,Networking,,"$510,000"
425,Amazon,"Seattle, WA", 7/16/20,L6,Full Stack,,"$320,000"
426,Google,"Mountain View, CA", 7/16/20,L5,Security,,"$550,000"
427,Oracle,"Redwood City, CA", 7/16/20,M4,ML / AI,,"$360,000"
428,Palo Alto Networks,"Santa Clara, CA", 7/16/20,Senior Director of Engineering,Security,,"$595,000"
429,Walmart Labs,"Sunnyvale, CA", 7/15/20,x6,Full Stack,,"$340,000"
430,Amazon,"Seattle, WA", 7/15/20,L5,Networking,,"$330,000"
431,Facebook,"San Francisco, CA", 7/15/20,L6,Android,,"$660,000"
432,Square,"New York, NY", 7/15/20,Level 6,Mobile (iOS + Android),,"$410,000"
433,Google,"Sunnyvale, CA", 7/14/20,Manager (L6),Site Reliability (SRE),,"$393,000"
434,Apple,"Cupertino, CA", 7/13/20,ICT5,ML / AI,,"$443,000"
435,Nvidia,"Santa Clara, CA", 7/13/20,M4,Hardware,,"$420,000"
436,Amazon,"San Francisco, CA", 7/12/20,L6 SDM,Distributed Systems (Back-End),,"$505,000"
437,Qualtrics,"Provo, UT", 7/12/20,L5,Full Stack,,"$225,000"
438,Qualcomm,"San Diego, CA", 7/11/20,Senior Staff Eng,API Development (Back-End),,"$250,000"
439,Amazon,"Seattle, WA", 7/11/20,L7,AWS,,"$775,000"
440,Citi,"Tampa, FL", 7/11/20,VP,Engineering Manager,,"$125,000"
441,Tinder,"Los Angeles, CA", 7/11/20,EM3,Full Stack,,"$424,000"
442,Intuit,"Mountain View, CA", 7/11/20,Senior DS manager,ML / AI,,"$350,000"
443,Microsoft,"Bangalore, KA, India", 7/11/20,65,Distributed Systems (Back-End),,"$150,000"
444,PayPal,"San Jose, CA", 7/11/20,T27,Full Stack,,"$310,000"
445,Amazon,"Seattle, WA", 7/10/20,L6 SDM,Distributed Systems (Back-End),,"$351,000"
446,Red Ventures,"Charlotte, NC", 7/10/20,VP of Engineering,Distributed Systems (Back-End),,"$250,000"
447,Adobe,"San Jose, CA", 7/10/20,L3,DevOps,,"$238,000"
448,Amazon,"Seattle, WA", 7/10/20,L6 SDM,Networking,,"$350,000"
449,Microsoft,"Hyderabad, AP, India", 7/10/20,65,Distributed Systems (Back-End),,"$200,000"
450,Google,"Mountain View, CA", 7/10/20,L7,Full Stack,,"$721,000"
451,Apple,"San Diego, C",| 7/9/20,M2,Hardware,,"$500,000"
452,Google,"Beijing, BJ, Chin",| 7/9/20,L3,Android,,"$20,000"
453,Uber,"Seattle, W",| 7/8/20,L6,Full Stack,,"$626,000"
454,Medtronic,"San Francisco, C",| 7/7/20,Senior Engineer,API Development (Back-End),,"$100,000"
455,Amazon,"Seattle, W",| 7/7/20,L6,Full Stack,,"$336,000"
456,Indeed,"Austin, T",| 7/7/20,L3,Full Stack,,"$325,000"
457,Amazon,"Seattle, W",| 7/7/20,L6,Security,,"$333,000"
458,LinkedIn,"Sunnyvale, C",| 7/7/20,Sr Engineering Manager,API Development (Back-End),,"$600,000"
459,Salesforce,"San Francisco, C",| 7/7/20,Director,Distributed Systems (Back-End),,"$524,000"
460,Tencent,"Guangzhou, GD, Chin",| 7/7/20,T11,Distributed Systems (Back-End),,"$350,000"
461,Tencent,"Guangzhou, GD, Chin",| 7/7/20,T11,Distributed Systems (Back-End),,"$350,000"
462,Facebook,"Seattle, W",| 7/6/20,M2,Full Stack,,"$855,000"
463,Relativity,"Chicago, I",| 7/6/20,L8,Full Stack,,"$218,000"
464,Box,"Redwood City, C",| 7/6/20,L7,Distributed Systems (Back-End),,"$353,000"
465,Microsoft,"Bellevue, W",| 7/6/20,67,ML / AI,,"$441,000"
466,Cisco,"San Jose, C",| 7/5/20,Grade 12,Distributed Systems (Back-End),,"$290,000"
467,Facebook,"Menlo Park, C",| 7/4/20,M1,DevOps,,"$309,000"
468,Amazon,"Seattle, W",| 7/3/20,L7,Full Stack,,"$620,000"
469,Facebook,"Seattle, W",| 7/3/20,M1,Site Reliability (SRE),,"$458,000"
470,SoFi,"San Francisco, C",| 7/2/20,M6,Distributed Systems (Back-End),,"$448,000"
471,Facebook,"Menlo Park, C",| 7/2/20,M1,Distributed Systems (Back-End),,"$588,000"
472,Qualcomm,"San Diego, C",| 7/2/20,Senior Staff Eng,Networking,,"$300,000"
473,Google,"Bangalore, KA, Indi",| 7/2/20,Manager (L6),Full Stack,,"$240,000"
474,Cognizant,"Pleasanton, C",| 7/1/20,Manager,Erp,,"$135,000"
475,Google,"Sunnyvale, CA", 6/30/20,Manager (L6),Distributed Systems (Back-End),,"$595,000"
476,Microsoft,"Redmond, WA", 6/29/20,L67,DevOps,,"$648,000"
477,Twitter,"San Francisco, CA", 6/29/20,L6,Distributed Systems (Back-End),,"$438,000"
478,SoundCloud,"Berlin, BE, Germany", 6/29/20,M1,Distributed Systems (Back-End),,"$121,000"
479,PayPal,"San Jose, CA", 6/29/20,Senior Staff Software Engineer,Web Development (Front-End),,"$291,000"
480,EPAM,"San Francisco, CA", 6/29/20,B1,Full Stack,,"$148,000"
481,Microsoft,"Redmond, WA", 6/29/20,64,Infrastructure Engineering,,"$301,000"
482,Facebook,"San Diego, CA", 6/29/20,E5,Web Development (Front-End),,"$333,000"
483,Unity Technologies,"Bellevue, WA", 6/28/20,L7,Testing (SDET),,"$194,000"
484,Walmart Labs,"Sunnyvale, CA", 6/28/20,Principal E6,Distributed Systems (Back-End),,"$360,000"
485,Oracle,"Redwood City, CA", 6/26/20,Senior Manager,Distributed Systems (Back-End),,"$180,000"
486,Flexport,"Seattle, WA", 6/26/20,M3,Distributed Systems (Back-End),,"$355,000"
487,Facebook,"Menlo Park, CA", 6/26/20,Director,Developer Infrastructure,,"$1,716,000"
488,WeWork,"Tel Aviv, TA, Israel", 6/26/20,L5,Full Stack,,"$161,000"
489,Grab,"Singapore, SG, Singapore", 6/26/20,G6,Full Stack,,"$210,000"
490,UBS,"London, EN, United Kingdom", 6/26/20,Executive Director,Full Stack,,"$273,000"
491,Microsoft,"Redmond, WA", 6/25/20,65,Full Stack,,"$230,000"
492,Amazon,"Seattle, WA", 6/25/20,L5,Networking,,"$330,000"
493,Amazon,"Seattle, WA", 6/25/20,L6 SDM,ML / AI,,"$300,000"
494,coupang,"Seattle, WA", 6/24/20,L7,ecommerce,,"$480,000"
495,Amazon,"Seattle, WA", 6/24/20,L6 SDM,Distributed Systems (Back-End),,"$355,000"
496,Flipkart,"Bengaluru, KA, India", 6/23/20,e12,Distributed Systems (Back-End),,"$130,000"
497,Oracle,"Bellevue, WA", 6/23/20,M5,Site Reliability (SRE),,"$800,000"
498,Amazon,"Sunnyvale, CA", 6/23/20,L6 SDM,ML / AI,,"$485,000"
499,Oracle,"Seattle, WA", 6/23/20,M3,Distributed Systems (Back-End),,"$350,000"
500,Slack,"San Francisco, CA", 6/22/20,G06,Full Stack,,"$635,000"
501,Amazon,"New York, NY", 6/22/20,Senior SDM,Distributed Systems (Back-End),,"$750,000"
502,Cisco,"Tel Aviv, TA, Israel", 6/22/20,Principal Engineer,API Development (Back-End),,"$650,000"
503,Carta,"San Francisco, CA", 6/22/20,M3,API Development (Back-End),,"$735,000"
504,Bloomberg,"New York, NY", 6/21/20,Team Lead,Distributed Systems (Back-End),,"$450,000"
505,Apple,"San Diego, CA", 6/20/20,M2,Firmware Engineer,,"$490,000"
506,Amazon,"San Francisco, CA", 6/20/20,L5,Site Reliability (SRE),,"$224,000"
507,Amazon,"Sunnyvale, CA", 6/20/20,L6 SDM,Distributed Systems (Back-End),,"$304,000"
508,Wayfair,"Boston, MA", 6/19/20,L3,API Development (Back-End),,"$191,000"
509,Atlassian,"Sydney, NS, Australia", 6/19/20,M3,API Development (Back-End),,"$164,000"
510,Amazon,"Bangalore, KA, India", 6/19/20,L6 SDM,Full Stack,,"$90,000"
511,Boeing,"Bellevue, WA", 6/18/20,K,Full Stack,,"$222,000"
512,Uber,"San Francisco, CA", 6/18/20,L5A,Distributed Systems (Back-End),,"$444,000"
513,LinkedIn,"Sunnyvale, CA", 6/18/20,Engineering Manager,Distributed Systems (Back-End),,"$667,000"
514,Amazon,"Seattle, WA", 6/18/20,L6 SDM,Full Stack,,"$300,000"
515,Workday,"Pleasanton, CA", 6/18/20,P5,Security,,"$350,000"
516,Publicis Sapient,"Calgary, AB, Canada", 6/17/20,Senior,Distributed Systems (Back-End),,"$106,000"
517,Amazon,"Seattle, WA", 6/17/20,L6,Distributed Systems (Back-End),,"$300,000"
518,Salesforce,"San Francisco, CA", 6/17/20,Director,Full Stack,,"$512,000"
519,Accenture,"Houston, TX", 6/17/20,6,Full Stack,,"$160,000"
520,Uber,"Palo Alto, CA", 6/17/20,L6,Distributed Systems (Back-End),,"$770,000"
521,Amazon,"Seattle, WA", 6/16/20,L6 SDM,ML / AI,,"$270,000"
522,Dell,"Hopkinton, MA", 6/16/20,M10,API Development (Back-End),,"$246,000"
523,Google,"Mountain View, CA", 6/16/20,L6,Full Stack,,"$526,000"
524,Rubrik,"Palo Alto, CA", 6/16/20,L5,Web Development (Front-End),,"$347,000"
525,Facebook,"Menlo Park, CA", 6/16/20,IC4,ML / AI,,"$264,000"
526,Uber,"San Francisco, CA", 6/15/20,L5A,ML / AI,,"$370,000"
527,Microsoft,"Redmond, WA", 6/14/20,65,Linux,,"$200,000"
528,vmware,"Palo Alto, CA", 6/14/20,L5,Web Development (Front-End),,"$287,000"
529,Amazon,"Seattle, WA", 6/12/20,L6 SDM,Full Stack,,"$405,000"
530,IBM,"New York, NY", 6/11/20,Band 9,Distributed Systems (Back-End),,"$210,000"
531,Amazon,"San Francisco, CA", 6/11/20,L6 SDM,Full Stack,,"$320,000"
532,Klarna,"Berlin, BE, Germany", 6/11/20,L4,Full Stack,,"$105,000"
533,Skyscanner,"London, EN, United Kingdom", 6/11/20,Software Engineering Manager,Distributed Systems (Back-End),,"$134,000"
534,Capital One,"San Francisco, CA", 6/10/20,Director,Security,,"$271,000"
535,Cisco,"Richardson, TX", 6/10/20,G10,DevOps,,"$143,000"
536,vmware,"Palo Alto, C",| 6/9/20,M3,Distributed Systems (Back-End),,"$300,000"
537,VMware,"Palo Alto, C",| 6/9/20,M3,Web Development (Front-End),,"$360,000"
538,Flipkart,"Bengaluru, KA, Indi",| 6/9/20,L12,Distributed Systems (Back-End),,"$130,000"
539,zillow group,"Seattle, W",| 6/9/20,M5,Distributed Systems (Back-End),,"$520,000"
540,Amazon,"Seattle, W",| 6/8/20,L5 SDM,Distributed Systems (Back-End),,"$230,000"
541,Accenture,"San Antonio, T",| 6/8/20,Manager,Full Stack,,"$143,000"
542,Amazon,"Seattle, W",| 6/8/20,L6 SDM,Distributed Systems (Back-End),,"$330,000"
543,Grubhub,"Chicago, I",| 6/8/20,Lead Engineer,API Development (Back-End),,"$250,000"
544,IBM,"San Jose, C",| 6/7/20,Director,ML / AI,,"$397,000"
545,Amazon,"Seattle, W",| 6/7/20,L6 SDM,Distributed Systems (Back-End),,"$330,000"
546,Amazon,"Seattle, W",| 6/6/20,L7,Distributed Systems (Back-End),,"$500,000"
547,Facebook,"London, EN, United Kingdo",| 6/5/20,M1,Full Stack,,"$324,000"
548,Oracle,"Santa Clara, C",| 6/5/20,M3,Networking,,"$350,000"
549,Palantir,"Washington, D",| 6/4/20,L4,Full Stack,,"$295,000"
550,Google,"Seattle, W",| 6/4/20,L7,"Software Develop,emt",,"$515,000"
551,google,"San Francisco, C",| 6/3/20,l4,Networking,,"$260,000"
552,Amazon,"Seattle, W",| 6/3/20,L6 SDM,Full Stack,,"$300,000"
553,Citi,"Tampa, F",| 6/3/20,C13,Full Stack,,"$160,000"
554,Apple,"Cupertino, C",| 6/3/20,M3,Site Reliability (SRE),,"$740,000"
555,Snap,"Seattle, W",| 6/2/20,L5,API Development (Back-End),,"$815,000"
556,Intuit,"San Diego, C",| 6/2/20,Director,Full Stack,,"$575,000"
557,OYO,"Hyderabad, TS, Indi",| 6/2/20,4b,Distributed Systems (Back-End),,"$93,000"
558,Google,"Sunnyvale, C",| 6/1/20,L7,Distributed Systems (Back-End),,"$703,000"
559,Magic Leap,"Miami, F",| 6/1/20,Senior Director,Augmented Reality,,"$950,000"
560,Grab,"Singapore, SG, Singapor",| 6/1/20,G6,Distributed Systems (Back-End),,"$250,000"
561,Amazon,"Madrid, MD, Spain", 5/31/20,L7,Full Stack,,"$242,000"
562,FIS,"Miami Beach, FL", 5/30/20,E6,DevOps,,"$180,000"
563,Uber,"San Francisco, CA", 5/30/20,L6,Simulation,,"$658,000"
564,Yandex,"Moscow, MC, Russia", 5/30/20,G20,Head,,"$307,000"
565,Autodesk,"San Francisco, CA", 5/30/20,Grade 13,Full Stack,,"$289,000"
566,Deloitte,"Chicago, IL", 5/29/20,6,Analytics,,"$165,000"
567,Amazon,"Seattle, WA", 5/29/20,L6,Testing (SDET),,"$260,000"
568,LinkedIn,"Sunnyvale, CA", 5/29/20,M1,Distributed Systems (Back-End),,"$410,000"
569,Goldman Sachs,"New York, NY", 5/29/20,VP,Android,,"$250,000"
570,EPAM Systems,"Houston, TX", 5/29/20,M1,Full Stack,,"$120,000"
571,TripAdvisor,"Needham, MA", 5/29/20,M2,Mobile (iOS + Android),,"$371,000"
572,Amazon,"Seattle, WA", 5/29/20,L6 SDM,Distributed Systems (Back-End),,"$325,000"
573,Oracle,"Seattle, WA", 5/29/20,IC-5,Distributed Systems (Back-End),,"$560,000"
574,Amazon,"Seattle, WA", 5/28/20,L7,DevOps,,"$450,000"
575,Amazon,"Seattle, WA", 5/28/20,L6,Distributed Systems (Back-End),,"$343,000"
576,Amazon,"Seattle, WA", 5/28/20,L6,Full Stack,,"$350,000"
577,Oracle,"Seattle, WA", 5/28/20,M4,Full Stack,,"$540,000"
578,Microsoft,"Bellevue, WA", 5/28/20,64,Web Development (Front-End),,"$285,000"
579,Capital One,"New York, NY", 5/27/20,Senior Software Eng,Full Stack,,"$160,000"
580,Amazon,"Vancouver, BC, Canada", 5/27/20,L5 SDM,Distributed Systems (Back-End),,"$285,000"
581,Capital One,"Washington, DC", 5/26/20,Sr Engineering Manager,Full Stack,,"$243,000"
582,Facebook,"Seattle, WA", 5/26/20,M1,Full Stack,,"$640,000"
583,Google,"Sunnyvale, CA", 5/26/20,L4,Testing (SDET),,"$259,000"
584,JPMorgan Chase,"New York, NY", 5/26/20,Executive Director,Site Reliability (SRE),,"$475,000"
585,LinkedIn,"Sunnyvale, CA", 5/25/20,Staff Software Engineer,API Development (Back-End),,"$390,000"
586,Amazon,"Seattle, WA", 5/24/20,L6,Distributed Systems (Back-End),,"$290,000"
587,Amazon,"New York, NY", 5/23/20,L6 SDM,Full Stack,,"$411,000"
588,Amazon,"Seattle, WA", 5/23/20,L6,API Development (Back-End),,"$300,000"
589,Amazon,"Tokyo, TY, Japan", 5/23/20,L4,Full Stack,,"$95,000"
590,Uber,"San Francisco, CA", 5/21/20,L5A,Distributed Systems (Back-End),,"$356,000"
591,Microsoft,"Redmond, WA", 5/21/20,64,API Development (Back-End),,"$250,000"
592,Microsoft,"Redmond, WA", 5/21/20,65,SAP,,"$255,000"
593,Amazon,"San Francisco, CA", 5/21/20,L6 SDM,Distributed Systems (Back-End),,"$440,000"
594,Google,"London, EN, United Kingdom", 5/21/20,L5,Site Reliability (SRE),,"$193,000"
595,airbnb,"San Francisco, CA", 5/21/20,L6,Distributed Systems (Back-End),,"$940,000"
596,PwC,"Houston, TX", 5/20/20,Manager,Security,,"$134,000"
597,Amazon,"Sunnyvale, CA", 5/20/20,L5 SDM,Distributed Systems (Back-End),,"$298,000"
598,Lyft,"Seattle, WA", 5/20/20,M1,Site Reliability (SRE),,"$430,000"
599,Twilio,"Denver, CO", 5/20/20,L5,Distributed Systems (Back-End),,"$270,000"
600,Expedia Group,"Chicago, IL", 5/19/20,Engineering Manager,Full Stack,,"$230,000"
601,Stripe,"San Francisco, CA", 5/19/20,M1,Distributed Systems (Back-End),,"$490,000"
602,Salesforce,"San Francisco, CA", 5/18/20,Director,Distributed Systems (Back-End),,"$524,000"
603,Google,"Mountain View, CA", 5/18/20,L7,Full Stack,,"$700,000"
604,Yandex,"Moscow, MC, Russia", 5/18/20,G18,ML / AI,,"$134,000"
605,Cruise,"Seattle, WA", 5/17/20,Engineering Manager,Distributed Systems (Back-End),,"$380,000"
606,Flipkart,"Bengaluru, KA, India", 5/17/20,Architect,Mobile (iOS + Android),,"$178,000"
607,Amazon,"Seattle, WA", 5/16/20,L6,ML / AI,,"$510,000"
608,Facebook,"Seattle, WA", 5/16/20,M2,null,,"$731,000"
609,VMware,"Palo Alto, CA", 5/16/20,Director,Full Stack,,"$464,000"
610,PayPal,"San Jose, CA", 5/14/20,T27,Distributed Systems (Back-End),,"$560,000"
611,Facebook,"San Francisco, CA", 5/14/20,M2,Full Stack,,"$847,000"
612,Facebook,"Seattle, WA", 5/13/20,M1,Distributed Systems (Back-End),,"$565,000"
613,Salesforce,"San Francisco, CA", 5/13/20,Director,Full Stack,,"$422,000"
614,Google,"Dublin, DN, Ireland", 5/13/20,Manager (L6),Site Reliability (SRE),,"$350,000"
615,Workday,"Pleasanton, CA", 5/12/20,M3,Distributed Systems (Back-End),,"$285,000"
616,Amazon,"Phoenix, AZ", 5/12/20,L6 SDM,Web Development (Front-End),,"$280,000"
617,Google,"Zurich, ZH, Switzerland", 5/12/20,Manager (L6),Distributed Systems (Back-End),,"$334,000"
618,Amazon,"New York, NY", 5/11/20,L7,Distributed Systems (Back-End),,"$440,000"
619,Oracle,"New York, NY", 5/11/20,M3,DevOps,,"$310,000"
620,Wayfair,"Boston, MA", 5/11/20,L6,Distributed Systems (Back-End),,"$500,000"
621,JPMorgan Chase,"New York, NY", 5/10/20,Vice President,Security,,"$182,000"
622,Oracle,"Redwood City, CA", 5/10/20,M3,Mobile (iOS + Android),,"$175,000"
623,Facebook,"Menlo Park, CA", 5/10/20,M2,Distributed Systems (Back-End),,"$775,000"
624,JPMorgan Chase,"New York, NY", 5/10/20,Executive Director,Security,,"$750,000"
625,Charles Schwab,"Austin, T",| 5/9/20,Software engineering manager,Distributed Systems (Back-End),,"$173,000"
626,Apple,"Cupertino, C",| 5/9/20,M1,ML / AI,,"$470,000"
627,Amazon,"Bangalore, KA, Indi",| 5/8/20,L6 SDM,Full Stack,,"$145,000"
628,Microsoft,"Redmond, W",| 5/8/20,65,ML / AI,,"$344,000"
629,Robinhood,"Menlo Park, C",| 5/8/20,L5,Distributed Systems (Back-End),,"$725,000"
630,SoFi,"San Francisco, C",| 5/8/20,EVP,Full Stack,,"$2,000,000"
631,Nvidia,"Redmond, W",| 5/7/20,IC6,ML / AI,,"$700,000"
